mendeley_count,citeulike_count,connotea_count,blogs_count,news_count,twitter_count,wikipedia_count,facebook_count,googleplus_count,policy_count,median (12)
0,0,0,0,0,0,0,1,0,0,1
13,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,1,0,0,0,0,1
11,0,0,0,0,1,0,0,0,0,1
75,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
12,0,0,0,0,0,0,0,0,1,1
194,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,0,0,0,0,3,0
0,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2,0,1
3,0,0,0,1,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,5,1
47,0,0,0,0,0,0,0,0,7,1
37,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,0,0,1
141,3,1,0,0,3,0,0,0,0,1
46,0,0,0,0,0,0,0,0,1,0
92,0,0,1,0,0,0,0,0,9,1
35,1,0,0,0,0,1,0,0,0,1
111,0,0,0,0,0,0,0,0,3,0
0,0,0,0,1,0,2,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0,1,0
164,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,2,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
7,0,0,1,0,0,0,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,1,1
154,0,0,0,0,1,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,1,0
98,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
184,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,1,0,0,0,0,1
17,0,0,0,0,0,0,0,0,1,1
16,0,0,0,0,1,0,0,0,0,1
35,1,0,0,0,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,1,0
80,6,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,1,0,1,1
117,0,0,0,0,0,0,0,0,1,0
69,0,0,0,0,0,0,0,0,2,0
35,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
36,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
53,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
42,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,2,1
3,0,0,4,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
74,0,0,1,0,0,0,0,0,1,1
22,0,0,0,0,0,0,0,0,1,0
3,0,0,1,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
132,0,0,0,0,0,0,0,0,3,1
6,0,0,0,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
10,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,1
30,0,0,0,0,0,0,0,0,1,0
71,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1
41,0,0,0,0,0,0,0,0,1,0
47,5,1,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
71,0,0,0,0,0,0,0,0,5,0
41,0,0,1,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,1,1
22,0,0,0,0,0,0,0,0,2,0
17,0,0,0,0,0,0,0,0,1,0
14,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
15,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
201,0,0,0,0,0,0,0,0,2,0
28,1,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0
11,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,1
73,0,0,1,0,0,0,0,0,3,0
0,0,0,0,0,0,1,0,0,0,1
25,0,0,0,0,2,0,0,0,0,1
61,2,0,0,0,2,0,0,0,1,1
12,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,2,0
39,1,0,0,0,0,0,0,0,2,0
31,0,0,0,0,0,0,0,0,1,0
39,0,0,1,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,2,0
27,0,0,0,0,0,0,0,0,2,0
19,0,0,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
42,5,0,0,0,0,0,0,0,2,0
14,0,0,0,0,0,0,0,0,5,0
52,0,0,0,0,1,0,0,0,0,1
7,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,4,0,0,1
69,0,0,0,0,0,0,0,0,1,1
5,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
171,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
189,2,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,1,1,0,0,0,1
13,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
13,0,0,2,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1
50,0,1,0,0,0,0,0,0,2,0
47,0,0,0,0,0,0,0,0,1,1
67,0,0,0,0,0,0,0,0,1,1
29,0,0,1,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,1,0,0,0,1
55,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2,1
176,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
66,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,1,0
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
39,0,0,0,0,0,0,0,0,1,0
23,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
16,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
75,0,0,0,0,0,0,0,0,1,0
103,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
13,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,0,0,1,0,0,1
17,0,0,0,0,12,0,0,0,0,1
5,0,0,0,0,0,0,0,0,3,1
0,0,0,0,2,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,4,1
21,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
44,0,0,1,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,2,1
6,1,0,0,0,3,0,0,0,0,1
31,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,1,0,0,0,0,1
9,0,0,0,1,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,1,1
29,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,1,0,0,0,1
37,0,0,0,0,0,0,0,0,1,0
94,1,0,0,0,0,0,1,0,0,1
24,0,0,1,0,1,0,0,0,0,0
12,0,0,0,0,0,1,0,0,0,1
12,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,0,3,1
44,0,0,0,0,0,0,0,0,4,1
21,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,0,0,1
37,0,0,0,1,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
9,1,0,0,0,0,0,0,0,1,0
137,0,0,0,0,0,0,0,0,1,0
259,0,0,1,0,0,1,0,0,0,1
11,0,0,0,0,0,1,0,0,0,1
34,0,0,0,0,0,0,0,0,7,1
2,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
117,1,0,0,0,0,1,0,0,0,1
13,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
45,1,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,0,0,0,1
39,0,0,1,0,0,0,0,0,0,1
51,0,1,0,0,0,0,0,0,1,0
29,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
40,0,0,1,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,1
58,0,0,0,0,0,0,0,0,1,0
385,0,0,0,0,0,0,0,0,2,0
50,0,0,0,0,0,0,0,0,1,0
19,0,0,0,1,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
7,1,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,3,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
49,0,0,1,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,1,0
63,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,0,0,2,0
10,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
7,0,0,0,0,1,0,0,0,0,1
15,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
284,0,0,0,0,0,2,0,0,0,1
124,1,1,0,0,0,0,0,0,1,0
11,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
102,0,0,0,0,1,0,0,1,0,1
26,0,0,0,0,1,0,0,0,0,1
89,1,0,0,59,0,0,0,0,2,1
30,1,0,0,0,0,1,0,0,0,1
26,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,30,0,0,0,0,1
0,1,0,0,0,3,0,1,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
33,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,1
19,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,2,0,0,0,1
39,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,2,1
56,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
102,1,0,0,0,0,0,0,0,1,0
0,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
9,0,0,0,1,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,1
48,0,0,0,0,0,0,0,3,0,1
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
28,0,0,0,2,0,0,0,0,0,1
31,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
38,0,0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,0,0,1,0,1
19,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,5,0,0,0,1
56,0,0,0,0,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
17,0,0,0,0,0,0,0,0,1,0
100,0,0,0,0,0,0,0,0,1,0
32,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1
9,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,6,0,0,0,1
32,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
144,2,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,1,0
347,0,0,0,0,2,0,0,0,0,1
2,0,0,0,0,0,0,0,0,2,0
7,0,0,0,0,0,0,0,0,2,1
3,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,1,0,0,0,0,0,1
42,0,0,0,0,0,2,0,0,0,1
12,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
70,0,0,0,0,0,0,2,0,0,1
116,2,1,0,0,0,0,1,0,0,1
270,0,0,1,5,0,0,0,0,0,1
0,0,0,3,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,1,0,1
18,1,0,1,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
25,0,1,0,0,0,1,0,0,0,1
37,0,0,0,7,0,0,0,0,0,1
4,0,0,1,2,0,0,0,0,0,1
2,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
51,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,1,1
15,0,0,0,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,2,0
23,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,3,0,0,0,1
17,2,0,0,0,0,1,0,0,0,1
10,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
33,0,1,0,0,0,0,0,0,1,1
83,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
19,0,0,0,1,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,1,0
30,1,0,0,0,4,0,0,0,1,1
52,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,10,0
30,0,0,0,0,0,1,0,0,0,1
104,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
67,0,1,0,0,6,0,0,0,0,1
2,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,0
18,0,0,0,1,0,0,0,0,0,1
64,0,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,2,0
7,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,16,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1
17,2,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,3,0,0,0,1
90,0,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,2,0
9,0,0,0,0,0,0,0,0,2,1
34,0,0,0,0,0,0,0,0,2,0
43,0,0,0,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,6,0
16,0,0,0,0,0,2,0,0,0,1
19,5,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
97,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
58,0,1,0,0,0,0,0,0,2,1
78,0,0,0,0,0,0,0,0,1,0
8,0,0,0,0,0,0,0,0,1,0
49,0,0,0,0,6,0,1,0,0,1
28,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
7,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
80,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,1,0,0,0,0,1
11,0,0,0,0,0,0,0,0,2,1
11,0,0,0,0,1,0,1,0,0,1
11,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,3,1
96,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,3,1
12,0,0,0,0,0,0,0,0,2,0
15,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
91,2,0,0,0,2,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,3,0
133,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
85,0,2,0,0,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,1
11,0,0,0,1,1,0,0,0,0,1
12,0,0,0,0,0,0,0,0,1,0
96,1,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1
29,0,4,0,0,0,1,0,0,0,1
14,0,0,0,0,6,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,0
2,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,0,0,0,0,1,0
34,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
3,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,0,1,1
23,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
24,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,1
69,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
8,0,0,0,0,0,0,0,1,0,1
48,0,0,0,0,6,0,0,0,0,1
46,0,0,1,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0
10,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
46,0,0,0,0,0,0,0,0,1,0
34,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,1,0,0,0,1
15,0,0,0,0,1,0,0,0,0,1
2721,2,0,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,2,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
647,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,3,0
28,0,0,0,0,0,0,0,0,1,0
68,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,2,0,0,0,1
1,0,0,0,0,15,0,0,0,0,1
14,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,4,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
34,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,2,0,0,0,0,1
48,0,0,0,0,0,0,0,0,1,1
42,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
19,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,0
7,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
111,0,0,0,0,0,0,0,0,2,1
32,0,2,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1
414,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
97,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0,1,0
218,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
31,0,0,0,0,0,0,0,0,1,0
16,1,0,0,0,0,0,0,0,1,0
10,0,0,0,0,0,1,0,0,0,1
4,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
14,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1
40,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,1
47,3,1,0,0,0,0,0,0,1,0
79,0,0,0,0,0,0,0,0,1,0
88,0,0,0,0,1,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,1,1
3,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
9,0,0,0,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,2,0
259,2,1,0,0,0,6,0,0,0,1
11,1,0,0,0,0,1,0,0,0,1
33,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
55,0,1,0,0,0,0,0,0,1,1
3,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,0,0,0,1,1
74,0,0,0,0,0,0,0,0,1,0
71,0,0,0,0,0,0,0,0,1,0
56,0,0,2,0,0,0,0,0,0,1
49,1,0,0,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,2,0
23,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
39,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,2,1
128,0,0,1,0,0,0,0,0,0,1
37,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
142,0,0,0,0,0,0,0,0,1,0
142,0,0,0,0,0,0,0,0,3,1
1,0,0,0,0,0,0,0,0,2,1
59,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1
1,0,0,2,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1
22,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1
23,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,1,1
12,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,1,1
68,0,0,0,0,0,0,0,0,1,0
38,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0
165,1,1,0,0,0,0,0,0,1,0
58,1,0,1,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
